don;acc;acctodon;DFRET;NFRETc;FRETNc
1709938.474;6079730.616;3.55552595;0.086583847;0.04591821;1.55914E-08
661968.3324;1477883.289;2.232558895;0.071341729;0.047746569;5.19814E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
850411.0013;670654.5823;0.788624067;0.04756117;0.053557157;7.44589E-08
863382.3735;689578.6341;0.798694362;0.054657589;0.061158969;8.38451E-08
3626238.774;3748910.457;1.033828904;0.187862751;0.184763569;6.1703E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2740857.411;4453349.979;1.624801772;0.202364385;0.158757368;5.69695E-08
4788376.345;6745762.798;1.408778741;0.156769756;0.132081164;2.75604E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
565318.6523;1150522.625;2.035175418;0.051908386;0.036386192;4.75874E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2893362.503;6889182.327;2.381029795;0.124319271;0.080566786;2.06075E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1062663.914;1528657.711;1.438514747;0.064280937;0.053595094;4.49393E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
659168.8314;1435360.344;2.177530665;0.060242083;0.040824215;4.46604E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
375446.1123;621235.9913;1.654660871;0.071939782;0.055926111;1.24778E-07
1092584.652;2149559.747;1.967407964;0.075866201;0.054088025;3.81913E-08
1299161.646;2110633.213;1.624611703;0.062508217;0.049041339;3.15905E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
518386.0603;144583.4406;0.278910742;0.004306892;0.008155139;2.99171E-08
1071110.344;488894.2853;0.4564369;0.032068817;0.047467085;6.77678E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3151560.324;5352574.132;1.698388602;0.073485517;0.056387549;1.48179E-08
1084087.52;1718254.571;1.584977725;0.06827107;0.054228192;4.26442E-08
363317.4922;434650.3353;1.196337486;0.055487287;0.050730207;1.35159E-07
411471.6264;1063508.863;2.584646899;0.060924761;0.037895987;6.10032E-08
1801445.552;2297208.504;1.275202851;0.075454264;0.066818104;3.55267E-08
626669.1435;999695.6148;1.595252655;0.063852809;0.050555135;6.82289E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
362499.9197;451552.2996;1.245661792;0.072839711;0.065263167;1.73982E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
649535.4647;980590.1963;1.509679224;0.062384828;0.050773447;6.78526E-08
2181936.596;6821538.446;3.126368776;0.071099347;0.040211059;1.12205E-08
586523.3914;1159827.84;1.977462206;0.082886394;0.058942581;7.79232E-08
767230.4529;1770826.639;2.308076579;0.070075952;0.046125799;4.25545E-08
503583.1073;1295999.13;2.573555608;0.094436297;0.058867036;8.04665E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3231253.282;3001676.193;0.92895107;0.167334121;0.173615337;6.69499E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
643511.8464;412343.1865;0.640770156;0.039555497;0.049414648;9.98794E-08
1110191.109;5476900.471;4.933295204;0.12877581;0.057978335;2.69879E-08
967292.3774;800397.9776;0.827462302;0.041227831;0.045322763;5.37241E-08
1709528.063;2380408.009;1.39243576;0.060592842;0.051349206;2.70967E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
444448.951;375895.5807;0.845756481;0.033634545;0.036573194;9.25927E-08
586805.889;369017.4946;0.628857858;0.042405633;0.05347457;1.20004E-07
1447361.425;2196149.134;1.517346736;0.081150978;0.065879658;4.0215E-08
391831.6112;1880000.917;4.797981744;0.055456758;0.025317755;3.12302E-08
443098.2779;219129.3995;0.494539046;0.024815591;0.035287779;1.16128E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
404439.7217;584563.9066;1.445367196;0.082702226;0.068790442;1.54232E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
450117.9951;316256.4472;0.702607873;0.047039688;0.056118742;1.56081E-07
405984.8846;414436.0624;1.020816484;0.120557238;0.119321706;3.30772E-07
861644.432;954997.6742;1.108343115;0.060581151;0.057544047;6.75268E-08
604538.5001;315832.9082;0.522436384;0.032813693;0.045398176;1.07421E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
418130.7028;809092.0339;1.935021821;0.091691133;0.065915023;1.24766E-07
3151238.365;2898005.434;0.919640185;0.082639169;0.086174143;3.10847E-08
521733.0367;164615.1192;0.315515997;0.023531663;0.041893045;1.46394E-07
4046496.534;6097237.451;1.506794186;0.059880749;0.048782074;1.04465E-08
1619502.537;3098332.98;1.913138701;0.080327377;0.058075153;2.81905E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
851515.0835;389109.6099;0.4569615;0.030076273;0.044492234;7.9692E-08
1244901.651;1435275.188;1.152922552;0.078270776;0.072895308;5.91645E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
669674.0479;69962.60815;0.104472629;0.005264102;0.016286321;7.56398E-08
5316431.466;5173421.742;0.973100429;0.132098168;0.133911528;2.94204E-08
2718719.519;3778637.732;1.389859346;0.118143652;0.100213208;3.5455E-08
2593035.907;4660952.661;1.797488669;0.065866102;0.049127977;1.51279E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2091010.546;4056739.845;1.940085789;0.09995084;0.071758935;2.73743E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3195185.552;3707920.118;1.160470983;0.053606652;0.049762425;1.52762E-08
1596736.551;1576105.915;0.987079499;0.062734669;0.063143921;4.24678E-08
1163917.894;1272444.515;1.093242506;0.052987846;0.05067783;4.39726E-08
5400540.337;5142677.399;0.952252382;0.076246829;0.078135024;1.60501E-08
592866.9359;777011.5188;1.31060019;0.075074511;0.065577884;1.04462E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
802194.6384;1179932.069;1.470880024;0.053997273;0.044522875;4.83752E-08
2244590.71;1842810.138;0.821000519;0.060612719;0.066894752;3.50137E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
370861.6747;551872.2536;1.488081113;0.056372561;0.046211968;1.0825E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
725564.722;292769.7422;0.403506032;0.031046593;0.048875244;1.09442E-07
1318230.959;1224172.243;0.928647772;0.082428342;0.085536417;7.33828E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
590162.7557;862570.6014;1.461580883;0.055577424;0.045971321;6.8224E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
451330.3201;750829.8622;1.66359278;0.0576115;0.044666886;8.14212E-08
1200397.711;1407401.565;1.172446059;0.061447705;0.056749133;4.65189E-08
838262.6096;960850.9816;1.146241011;0.047552121;0.044415231;5.19604E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1835573.821;958348.937;0.522097736;0.033734645;0.046687459;3.64297E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2035204.297;1948087.731;0.957195174;0.138049282;0.141102238;8.22135E-08
454597.0558;1207684.535;2.656604393;0.060946224;0.037392402;5.37406E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
538465.6265;1916694.477;3.559548434;0.06852333;0.036319596;3.83808E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3334523.291;4359228.82;1.307301956;0.067392817;0.058942107;1.6577E-08
1040338.329;612696.7293;0.588939879;0.04860239;0.063331846;8.33777E-08
908237.9013;3017690.516;3.32257717;0.075668035;0.04151212;2.71275E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1990681.793;2582405.96;1.297246988;0.063920642;0.056121567;2.64426E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
374019.1634;260757.7167;0.697177424;0.03662209;0.043860286;1.45784E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
491229.602;1469846.081;2.992177334;0.091830847;0.053087824;6.87939E-08
3480003.399;4142990.277;1.190513285;0.101603816;0.093119985;2.72978E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
776024.0295;1073064.883;1.382772752;0.075664313;0.064345131;7.62843E-08
775342.3674;1307452.965;1.686291141;0.064619626;0.049762038;5.28385E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2323999.057;2132805.152;0.917730644;0.066624719;0.069546899;3.34679E-08
501104.2109;615818.8681;1.228923754;0.069779926;0.062945985;1.21812E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
851276.0187;701382.7106;0.823919264;0.04719176;0.051990483;7.06164E-08
4315740.476;5527590.659;1.280797743;0.135551503;0.119774415;2.8368E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
592988.8981;443150.2043;0.74731619;0.045917593;0.05311619;1.08603E-07
2715521.887;2449631.699;0.90208505;0.05085519;0.053544089;2.18727E-08
1372549.938;1110579.58;0.80913601;0.059486704;0.066131617;5.69515E-08
339710.6638;208285.0065;0.613124723;0.02048249;0.026158229;1.00395E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3229445.119;4497922.71;1.392784997;0.180829233;0.153223931;4.90775E-08
1392249.303;941042.853;0.675915478;0.051887654;0.063112857;5.8156E-08
442373.103;1081304.987;2.444328057;0.06757502;0.043222157;6.7023E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
672233.5342;855930.1293;1.273263064;0.051678382;0.045798351;6.36671E-08
476078.3749;3799738.106;7.981328928;0.134734334;0.047691466;4.09803E-08
996457.1818;1419848.714;1.424896865;0.056620398;0.047433066;4.22712E-08
497714.3485;669132.9096;1.344411532;0.048429311;0.041767856;7.60597E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
635322.3318;955547.4633;1.504035692;0.063561827;0.05182834;7.10338E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
624879.8561;950526.0627;1.521134108;0.063283878;0.051310865;7.10757E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1217800.13;1716481.599;1.40949369;0.077851127;0.065574251;4.91841E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4000191.866;3990911.583;0.997680041;0.107987387;0.108112869;3.0334E-08
1074491.945;2605934.082;2.425270933;0.074360284;0.047748629;3.08273E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1552165.729;1986414.393;1.279769521;0.093057845;0.082259698;5.1654E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
390705.5015;465644.6773;1.191804762;0.045178346;0.041383553;1.01614E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
493390.8849;2047150.291;4.149144936;0.063545753;0.031196597;3.31475E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
599327.849;712862.5591;1.189436734;0.064266161;0.058926641;9.63439E-08
3520098.42;6774429.169;1.924499932;0.057786576;0.041655084;9.05326E-09
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5792661.187;2109907.494;0.364238029;0.020310809;0.033653836;9.82597E-09
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
353065.5758;120885.8759;0.342389301;0.019022827;0.03250985;1.60413E-07
4110339.694;1799452.018;0.437786692;0.084681464;0.127984413;5.14133E-08
3397391.905;2828886.145;0.832664062;0.047353054;0.051893514;1.75712E-08
533391.1192;896267.9136;1.680320278;0.068647034;0.052957289;8.22374E-08
602552.8595;344095.7643;0.5710632;0.034771308;0.04601283;1.04692E-07
762087.1237;1024798.996;1.344726822;0.072960252;0.062917187;7.67979E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1482223.736;2215865.4;1.494960137;0.069897561;0.057167239;3.39147E-08
1241128.783;764565.956;0.616024675;0.034959045;0.044541056;4.73804E-08
3194846.405;2577676.824;0.806823395;0.058156953;0.06474592;2.39549E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1794436.007;2829007.876;1.57654431;0.086203003;0.068654547;3.33456E-08
433796.0284;853556.9153;1.967645758;0.066650385;0.047514833;8.36615E-08
973604.1358;2651611.733;2.723500893;0.069248926;0.041961333;2.80588E-08
1348129.696;652412.6223;0.483939063;0.041415503;0.059534348;6.62232E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1794198.863;1560720.354;0.869870329;0.067584034;0.07246309;4.64418E-08
4207098.239;5926057.53;1.408585489;0.055586105;0.046835444;9.93203E-09
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3599809.561;6410162.362;1.780694854;0.069044199;0.051740717;1.15699E-08
614146.0521;365283.6182;0.594782979;0.029373105;0.038086458;8.28452E-08
2801150.635;5841996.293;2.085570201;0.21539668;0.149151147;4.69924E-08
516588.2553;420401.0571;0.813802971;0.031676662;0.035113957;7.78135E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
415159.6012;1174364.618;2.828706392;0.065608726;0.039009256;5.97902E-08
4623701.864;5653580.893;1.222739065;0.130027979;0.117589872;2.64367E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
534758.9817;926872.4707;1.733252741;0.069985915;0.053159354;8.11897E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1637971.134;4107705.067;2.507800645;0.090149567;0.056926848;2.41209E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
518454.1907;575290.1773;1.10962586;0.052985042;0.050299654;9.72545E-08
1992662.423;4621132.221;2.319074304;0.067729439;0.044475429;1.57213E-08
1003170.172;752600.9275;0.750222593;0.042122486;0.048631641;5.84305E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1057566.001;1550269.469;1.465884368;0.062970493;0.052010046;4.33488E-08
446365.9467;580600.8975;1.300728476;0.06553197;0.057459243;1.20784E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
619672.752;1281616.583;2.068215165;0.08352295;0.058077507;7.11093E-08
1443709.915;809105.8352;0.560435186;0.084323978;0.112638897;1.13816E-07
496907.7194;1313321.728;2.642989184;0.086538742;0.053230787;7.21355E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2079040.369;1164690.341;0.560205736;0.03662422;0.048932185;3.26409E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4294558.765;3879330.122;0.903312851;0.139674271;0.146959383;4.18501E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
370936.4466;414075.1951;1.116296872;0.064369944;0.060924683;1.6615E-07
1443675.699;1710873.359;1.185081497;0.068766328;0.063168669;4.31618E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
512679.1027;654808.9432;1.277229635;0.051818917;0.045851531;8.34608E-08
493896.0071;504302.621;1.021070456;0.054089308;0.053528315;1.13389E-07
621201.9721;520252.7202;0.837493671;0.046739877;0.051073638;9.42458E-08
1066701.541;440256.2559;0.412726746;0.038985389;0.060683493;9.21438E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
353907.9667;1139389.881;3.219452479;0.064846684;0.036140717;6.08601E-08
4166795.799;7449302.705;1.787777243;0.044445825;0.033241015;6.24396E-09
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
362218.7148;600704.4073;1.658402459;0.063492824;0.049303719;1.12863E-07
485197.9186;455259.6039;0.938296696;0.052861367;0.054571802;1.22593E-07
607703.1529;1648588.878;2.71281936;0.070715084;0.042934027;4.61584E-08
500324.4624;866369.2815;1.731614875;0.075710754;0.057534974;9.45468E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
378729.3623;863512.0936;2.280024153;0.075733276;0.050155321;9.48901E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2708119.509;2963235.376;1.094204065;0.075753527;0.072419196;2.76598E-08
2402724.379;3829306.02;1.593735034;0.207407137;0.164291705;6.83366E-08
1117702.565;819968.0894;0.733619225;0.038484201;0.044931107;4.88123E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
943069.9115;2855106.312;3.02745987;0.068829448;0.039558069;2.58894E-08
379920.9917;212562.4994;0.559491326;0.061478205;0.082191044;3.0817E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
454768.7468;82194.38454;0.180738859;0.018140548;0.042670196;2.24781E-07
3777232.08;2866682.825;0.758937435;0.045505957;0.052235441;1.66309E-08
4889606.728;6393379.53;1.307544734;0.074755492;0.06537547;1.26374E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1268679.136;2523641.212;1.989187921;0.068395677;0.048494306;2.90917E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
361349.9681;566748.1206;1.568418903;0.070905599;0.056617345;1.34658E-07
1301602.67;2420366.61;1.859528001;0.114722274;0.084129127;5.35411E-08
387552.7746;149545.3491;0.385870929;0.034909034;0.056197475;2.41878E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3150367.679;2510233.237;0.796806434;0.174685999;0.195695879;8.43189E-08
354455.1232;123186.5307;0.347537735;0.020404079;0.034611149;1.69086E-07
2488846.543;1433351.405;0.575909917;0.031607002;0.041649138;2.27708E-08
711501.9981;867991.9112;1.219943041;0.065493106;0.059296056;8.07416E-08
365278.699;408159.8167;1.117392878;0.055428036;0.052435636;1.43769E-07
1950227.365;2743770.626;1.406897819;0.091311604;0.076982975;3.66238E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
716461.6335;669445.6482;0.934377526;0.041488541;0.042920717;6.4657E-08
1027047.39;836696.1206;0.814661649;0.051400184;0.05694768;6.47611E-08
972296.0627;1665083.443;1.712527189;0.069979959;0.053475511;4.51903E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3131757.465;2465030.197;0.78710763;0.116228414;0.131007226;5.33519E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3947030.987;2861948.174;0.725088854;0.112242995;0.131814635;4.41777E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4776140.108;6339361.594;1.32729808;0.069303614;0.060154989;1.17463E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1098110.309;1217466.628;1.108692467;0.064518039;0.061273912;5.66485E-08
596439.9278;763858.2569;1.280696045;0.053025223;0.04685538;7.33046E-08
3860808.211;3700623.656;0.958510098;0.070753811;0.072268908;2.05752E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
500271.5083;1096135.833;2.191081873;0.080870272;0.054633573;8.0269E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4332193.231;2831682.61;0.65363719;0.064441146;0.079706709;2.43247E-08
1316016.287;1777634.64;1.350769483;0.070218211;0.060416998;4.24841E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
525984.228;352565.148;0.670296045;0.033437456;0.040841332;9.81214E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2819693.376;3947477.583;1.399966967;0.070645314;0.059706892;1.92567E-08
473809.3526;227967.0262;0.481136611;0.030905662;0.04455576;1.39894E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
387838.2308;872867.5107;2.250596876;0.080742344;0.053821091;1.00627E-07
1484645.606;2544550.727;1.713911197;0.107494051;0.082108907;4.73328E-08
462902.0692;750554.1781;1.62141029;0.078615134;0.061739015;1.1368E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
434069.0413;463185.7798;1.067078588;0.063537093;0.061507651;1.46481E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2201605.488;963804.812;0.437773624;0.027229154;0.041153743;2.90425E-08
1953135.508;3859810.873;1.976212535;0.062295821;0.044314116;1.72118E-08
5956205.046;5568860.103;0.934967829;0.163179311;0.16875893;3.5016E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
502391.6808;289521.5629;0.576286539;0.030573585;0.040274219;1.08931E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
488017.2652;462094.9997;0.946882483;0.042440113;0.043614258;9.59134E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1163845.688;2812989.883;2.416978394;0.061070408;0.039282077;2.31222E-08
1269843.045;1990622.841;1.567613295;0.064283515;0.05134287;3.45117E-08
1264963.63;679223.2833;0.53695084;0.032599918;0.044488652;4.96133E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
451911.0242;651323.1412;1.441264112;0.068345171;0.056929327;1.12631E-07
3774523.151;2430203.361;0.643843808;0.043817825;0.054608538;1.88568E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1782763.054;2494089.696;1.399002347;0.05972749;0.050496938;2.54688E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
392882.746;281060.2475;0.715379462;0.036746718;0.043446052;1.35731E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2301433.287;1011090.047;0.439330591;0.030764287;0.046414228;3.13926E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1183749.67;1173311.087;0.991181764;0.087228926;0.087616091;8.14489E-08
3392036.869;5293185.887;1.560474161;0.058831967;0.047096115;1.18094E-08
677762.2631;790286.7999;1.166023609;0.065270502;0.060445404;8.83581E-08
750023.2349;1423658.836;1.898152978;0.075839553;0.055046557;5.76425E-08
6871389.932;9581897.346;1.394462756;0.068812122;0.05827221;7.71216E-09
